"timestamp","co2","pm25","tvoc","temperature","humidity","enseigne","salle","capteur_id"
"2023-05-26 04:25:00","294.323278","12.470057","457.919390","29.200000","28.525352","Maison","Bureau","Bureau3"
"2023-05-26 04:25:00","469.588055","13.726665","357.636556","28.299310","29.360123","Maison","Bureau","Bureau4"
"2023-05-26 04:30:00","293.492718","11.831613","457.655886","29.200000","28.537247","Maison","Bureau","Bureau3"
"2023-05-26 04:30:00","268.581889","12.518668","209.348002","28.600662","28.634285","Maison","Bureau","Bureau1"
"2023-05-26 04:30:00","293.465333","12.308390","451.047054","29.596841","28.491422","Maison","Bureau","Bureau2"
"2023-05-26 04:30:00","468.044496","13.388110","357.248832","28.296279","29.530349","Maison","Bureau","Bureau4"
"2023-05-26 04:35:00","467.017333","12.982666","357.396776","28.246535","29.370198","Maison","Bureau","Bureau4"
"2023-05-26 04:35:00","291.616058","11.796111","457.082219","29.200000","28.501753","Maison","Bureau","Bureau3"
"2023-05-26 04:35:00","269.260945","12.948840","210.362721","28.599406","28.629489","Maison","Bureau","Bureau1"
"2023-05-26 04:35:00","290.644388","12.184390","451.168948","29.600000","28.478202","Maison","Bureau","Bureau2"
"2023-05-26 04:40:00","291.434056","11.785667","456.855063","29.200000","28.489516","Maison","Bureau","Bureau3"
"2023-05-26 04:40:00","267.998392","12.019449","210.183223","28.599499","28.596940","Maison","Bureau","Bureau1"
"2023-05-26 04:40:00","466.524276","13.234440","357.105389","28.200927","29.516395","Maison","Bureau","Bureau4"
"2023-05-26 04:40:00","290.327497","11.956167","451.296943","29.600000","28.450977","Maison","Bureau","Bureau2"
"2023-05-26 04:45:00","289.496167","12.697835","451.412831","29.600762","28.414871","Maison","Bureau","Bureau2"
"2023-05-26 04:45:00","289.412224","11.791111","456.823003","29.200000","28.507731","Maison","Bureau","Bureau3"
"2023-05-26 04:45:00","464.782887","13.140779","355.195553","28.187383","29.693015","Maison","Bureau","Bureau4"
"2023-05-26 04:45:00","264.685059","11.947779","209.407773","28.545580","28.644193","Maison","Bureau","Bureau1"
"2023-05-26 04:50:00","266.804170","12.178999","209.628224","28.595669","28.595290","Maison","Bureau","Bureau1"
"2023-05-26 04:50:00","287.594720","12.138330","456.613225","29.194101","28.534922","Maison","Bureau","Bureau3"
